Parameter_ID,Form,Comment,Loan,Source,Pages,Ultimate source,Glottocode,Name,Language_ID
60,kar talama,,FALSE,Stokhof1987Vol11,p.96,,abui1241,Abui (Alor),abui1241-2
70,kar djeting ajo̱e̱ko̱e̱,,FALSE,Stokhof1987Vol11,p.96,,abui1241,Abui (Alor),abui1241-2
80,kar djeting so̱e̱a,,FALSE,Stokhof1987Vol11,p.96,,abui1241,Abui (Alor),abui1241-2
90,kar djeting bo̱e̱ti,,FALSE,Stokhof1987Vol11,p.96,,abui1241,Abui (Alor),abui1241-2
100,a̱i̱saha no̱e̱ko̱e̱,,FALSE,Stokhof1987Vol11,p.96,,abui1241,Abui (Alor),abui1241-2
200,aisaha ajoekoe,,FALSE,Stokhof1987Vol11,p.96,,abui1241,Abui (Alor),abui1241-2
1000,rifi no̱e̱ko̱e̱,,FALSE,Stokhof1987Vol11,p.96,,abui1241,Abui (Alor),abui1241-2
10000,rifi kar no̱e̱ko̱e̱,,FALSE,Stokhof1987Vol11,p.96,,abui1241,Abui (Alor),abui1241-2
1,dik,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
2,wè,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
2,uwe,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
3,krí,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
3,grí,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
4,at,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
5,mèk,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
5,wèk,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
6,màt,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
7,fit,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
7,mík,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
8,mĕngwò,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
8,mko,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
9,mĕsí,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
9,misí,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
10,mĕsju,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
10,musiu,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
11,musiu-sip-dik,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
20,musiu-wè,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
20,niro ?,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
30,musiu-krí,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
40,musiu-at,,FALSE,Galis1955,p.139,,abun1252,Karón,abun1252-1
1,dik,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
2,uwi,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
3,dili,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
4,at,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
5,mèk,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
6,mohĕmat,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
7,momit,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
8,mosembu,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
9,mosi,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
10,motu,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
11,motu-sob-dik,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
20,moro,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
30,moro-motu-tongal,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
40,moro-uwi,,FALSE,Galis1955,p.139,,abun1252,Mádik,abun1252-2
1,kus,,FALSE,Zgraggen1972,pp.215-219,,abuu1241,Adjora,abuu1241-1
2,píːndí,,FALSE,Zgraggen1972,pp.215-219,,abuu1241,Adjora,abuu1241-1
3,bur̃kʌr̃,,FALSE,Zgraggen1972,pp.215-219,,abuu1241,Adjora,abuu1241-1
4,ɑpɑrʌɡri,[ɑpɑi = arm],FALSE,Zgraggen1972,pp.215-219,,abuu1241,Adjora,abuu1241-1
5,ɑpɑrʌɡrí kus,,FALSE,Zgraggen1972,pp.215-219,,abuu1241,Adjora,abuu1241-1
1,kwusirə,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
2,mpiɑŋɡər,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
3,mbukɑr,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
4,ɑpɑrɑ́ɡəre,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
5,kwɜɡokɑn,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
6,ɑmɑy,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
7,inɑ·kə,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
8,ɑmpənɑy,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
9,nyɑŋ,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
10,ɑpəmpiɑŋɡne,,FALSE,Laycock1971D20,p.2772,,abuu1241,Adjora (Gwɨn),abuu1241-2
1,kwurɑ́mbɑ,,FALSE,Laycock1971D19,p.2684,,abuu1241,Porapora #2 (Adjora),abuu1241-3
2,mbɛďɛ,,FALSE,Laycock1971D19,p.2684,,abuu1241,Porapora #2 (Adjora),abuu1241-3
3,mbukʊ́r,,FALSE,Laycock1971D19,p.2684,,abuu1241,Porapora #2 (Adjora),abuu1241-3
4,ɑpɑrɑ́ɡəre,,FALSE,Laycock1971D19,p.2684,,abuu1241,Porapora #2 (Adjora),abuu1241-3
5,kwɑpərɑ́k,,FALSE,Laycock1971D19,p.2684,,abuu1241,Porapora #2 (Adjora),abuu1241-3
1,sa,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
2,doea,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
3,lhèë,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
4,peuët,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
5,limòng,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
6,nam,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
7,toedjoh,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
8,lapan,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
9,Si Koereuëng,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
10,siplòh,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
11,siblàḥ,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
12,doeabláḥ,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
13,lhèëblaḥ,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
18,lapanblaḥ,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
19,siKoereuëng blaḥ,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
20,doeaplòh,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
21,doeaploh sa,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
25,teungòh lhèë plòh,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
30,lhèë plòh,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
40,peuët plòh,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
50,limòng plòh,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
60,nàmplòh,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
100,sireutōḥ,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
1000,Si ribèë,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
10000,Si la' sa,,FALSE,Stokhof1986Vol9,pp.290-291,,achi1257,Aceh,achi1257-1
1,tʰabo,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
2,doewa,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
3,lhèë,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
4,peuët,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
5,limòng,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
6,nam,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
7,toedjoeh,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
8,lapan,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
9,tʰikoereung,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
10,tʰipoloeh,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
11,tʰiblaih,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
12,doewa blaih,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
13,lhèë blaih,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
18,lapan blaih,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
19,tʰikoereung blaih,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
20,doewa ploeh,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
21,doewa ploeh tʰa,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
25,doewa ploeh limong,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
30,lhèë ploeh,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
40,peuët ploeh,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
50,limong ploeh,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
60,nam ploeh,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
100,tʰireutōih,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
1000,tʰiribèë,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
10000,tʰiploehribèë,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
10000,tʰilaksa,,FALSE,Stokhof1986Vol9,p.310,,achi1257,"Bayau, Aceh",achi1257-2
1,bisinta,,FALSE,LeanMorobe,p.80,SIL Word List (undated). Village: Kaiapit.,adze1240,Adzera,adze1240-1
2,irurun,,FALSE,LeanMorobe,p.80,SIL Word List (undated). Village: Kaiapit.,adze1240,Adzera,adze1240-1
3,iru da bits,2 + 1,FALSE,LeanMorobe,p.80,SIL Word List (undated). Village: Kaiapit.,adze1240,Adzera,adze1240-1
4,iru da iru,2 + 2,FALSE,LeanMorobe,p.80,SIL Word List (undated). Village: Kaiapit.,adze1240,Adzera,adze1240-1
1,bitsinta,,FALSE,Smith1988,p.66,,adze1240,Adzera,adze1240-2
2,iruc,others referred to two as irurun ‘two only’.,FALSE,Smith1988,p.66,,adze1240,Adzera,adze1240-2
3,iruc da bits,2 + 1,FALSE,Smith1988,p.66,,adze1240,Adzera,adze1240-2
4,iruc da iruc,2 + 2,FALSE,Smith1988,p.66,,adze1240,Adzera,adze1240-2
5,iruc da iruc da bits,2 + 2 + 1,FALSE,Smith1988,p.66,,adze1240,Adzera,adze1240-2
5,bangi bitsinta,"One informant said that counting on hands had been introduced and that five could be expressed as bangi bitsinta ‘hand one’, but that this was not common.",FALSE,Smith1988,p.66,,adze1240,Adzera,adze1240-2
6,iruc da iruc da iruc,2 + 2 + 2,FALSE,Smith1988,p.66,,adze1240,Adzera,adze1240-2
1,bisinta,1 only,FALSE,Smith1988,p.67,,adze1240,Ngariawan,adze1240-3
2,iru,,FALSE,Smith1988,p.67,,adze1240,Ngariawan,adze1240-3
3,iru da bits,2 + 1,FALSE,Smith1988,p.67,,adze1240,Ngariawan,adze1240-3
4,iru da iru,2 + 2,FALSE,Smith1988,p.67,,adze1240,Ngariawan,adze1240-3
5,iru da bits da iru,2 + 1 + 2,FALSE,Smith1988,p.67,,adze1240,Ngariawan,adze1240-3
6,iru da bits da iru da bits,2 + 1 + 2 + 1,FALSE,Smith1988,p.67,,adze1240,Ngariawan,adze1240-3
7,iru da iru da iru da bits,2 + 2 + 2 + 1,FALSE,Smith1988,p.67,,adze1240,Ngariawan,adze1240-3
1,bisinta,,FALSE,Grace1955pdf51,p.31,,adze1240,ˈacela,adze1240-4
2,eru,,FALSE,Grace1955pdf51,p.31,,adze1240,ˈacela,adze1240-4
2,bits,,FALSE,Grace1955pdf51,p.31,,adze1240,ˈacela,adze1240-4
3,eruʔdabits,,FALSE,Grace1955pdf51,p.31,,adze1240,ˈacela,adze1240-4
4,eruʔdaeru,,FALSE,Grace1955pdf51,p.31,,adze1240,ˈacela,adze1240-4
5,eruʔdaerudabits,,FALSE,Grace1955pdf51,p.31,,adze1240,ˈacela,adze1240-4
1,tawo,,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
2,eoto,,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
3,eoto nei tawo,2 + 1,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
4,nei oto nei oto,2 + 2,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
5,ingeri tawo,‘hand one’,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
6,ingeri tawo ingeri nei kiti,‘hand one hand other one from’,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
7,ingeri tawo ingeri nei da singi eoto,‘hand one hand other take two’,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
8,ingeri tawo ingeri nei da singi nei,,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
10,ingeri eoto,‘hands two’,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
11,ingeri eoto tei tawo singi,,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
15,ingeri eoto tei tawo,‘hand one foot (or leg) one’,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
20,ingeri eoto tei eoto,‘hands two feet (or legs) two’,FALSE,Lean1985Vol05,p.24,"2 CSQs. Villages: Kikikonda, Korisata.",aeka1244,Aeka,aeka1244-1
1,te'havo,,FALSE,Lean1985Vol05,p.24,SIL word list (1973). Siai village.,aeka1244,Aeka (Siai village),aeka1244-2
2,e'hoto,,FALSE,Lean1985Vol05,p.24,SIL word list (1973). Siai village.,aeka1244,Aeka (Siai village),aeka1244-2
3,ta'monde,,FALSE,Lean1985Vol05,p.24,SIL word list (1973). Siai village.,aeka1244,Aeka (Siai village),aeka1244-2
4,ingere kiti hatito,‘one hand minus one finger’,FALSE,Lean1985Vol05,p.24,SIL word list (1973). Siai village.,aeka1244,Aeka (Siai village),aeka1244-2
5,ingere tahavo,‘hand one’,FALSE,Lean1985Vol05,p.24,SIL word list (1973). Siai village.,aeka1244,Aeka (Siai village),aeka1244-2
10,ingere e'hoto,‘hands two’,FALSE,Lean1985Vol05,p.24,SIL word list (1973). Siai village.,aeka1244,Aeka (Siai village),aeka1244-2
1,tahawo,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
2,ehoto,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
3,ne ehoto ne tahwo,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
3,ne ehoto ne tahawo,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
4,ne ehoto ne ehoto,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
5,ingeri tahawo,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
6,ingeri tahawo ne tahwo,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
6,ingeri tahawo ne tahawo,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
7,ingeri tahawo ne ehoto,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
8,ingeri tahawo ne ehoto ne tahawo,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
9,ingeri tahawo ne ehoto ne ehoto,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
10,ingeri egoto,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
10,ingeri ehoto,,FALSE,Chinnery1915,"pp.163, 168",,aeka1244,Aiga,aeka1244-3
1,trusa,little finger,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
2,haepki,ring finger,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
3,haepki trumo,middle finger,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
4,itkoesin,index finger,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
5,yaemsin,thumb,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
6,tusin,wrist,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
7,dehrensin,lower arm,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
8,kringwotesin,elbow,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
9,agwotnaesin,upper arm,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
10,bekesin,shoulder,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
10,(mekesin),shoulder,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
11,tute,breast,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
11,(tutnaesin),breast,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
12,kosin,sternum,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
13,tute braeke (sin),other breast,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
14,beke braeke (sin),other shoulder,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
15,agwotnae braeke (sin),other upper arm,FALSE,Lean1986Vol12,p.27,"6 CSQs. Villages: Matkomnai (2), Senamrae (2), Haewenae, Gusiore.",aeky1238,Awin,aeky1238-1
1,mana,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
2,kan,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
2,kahn,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
3,kanu mana-uh,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
4,kami kami,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
5,yahu manapa,‘yahu’ = ‘hand’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
5,danmanapa,‘yahu’ = ‘hand’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
6,afah-pa mana un-kayahn,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
6,damanapa ifo mana orun kaya,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
9,afah-pa kami kami un-kayahn,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
9,damanapa ifo kami kami orun kaya,,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
10,ti-yahn mi-kan,‘my two hands’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
11,ti-rahnta mana orun kayahn,‘my foot one there cross-over’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
20,ti-yahn mi-kan ti-rahnta mi-kan,‘my hands two my feet two’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
40,kan banta,‘two men’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
40,kan banta a yahn a rahuta,‘two men’s hands and feet’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
100,ti-yahu mi-kan yanka,‘two hands two (or ten sticks)’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
100,ti-yahu mi-kan danka,‘two hands two (or ten sticks)’,FALSE,Lean1986Vol08,p.33,7 CSQs.,agar1252,Agarabi (from CSQs),agar1252-1
1,manaa,‘one’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
2,kaan,‘two’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
3,kaan-uh manaa-uh,‘two-(?) one-(?)’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
4,kaam-ih kaam-ih,‘two-it is two it-is’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
5,yaa-manaah-pah,‘hand-one-at’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
6,apah-pah o kahyan,‘(?)-at there cross-over’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
7,apah-pah kaan o kahyan,‘(?)-at two there cross-over’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
8,apah-pah kaan manaa-uh o kahyan,,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
9,apah-pah kaamih kaamih o kahyan,,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
10,ti-yaam ih-kan,‘my-hand-it is-two’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
10,a-yaam-ih-kan,,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
11,ti-yaam-ih-kan ti-rantan manaa orun kahyan,‘my-hand-it is-two my-foot one there cross-over’,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
15,ti-yaam-ih-kan ti-rantan yaamanaahpah orun kahyan,,FALSE,Lean1986Vol08,p.33,"IMP/SIL Questionnaire (1978). S.I.L survey word list (1975), taken at Panano village, gives identical data for 1 to 5, and 10.",agar1252,Agarabi (from IMP/SIL),agar1252-2
