ID,Name,Source,Pages,UltimateSource,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family
mala1479-9,Sarawak Malay,Urquhart1955,p.195,,mala1479,Central Malay,zlm,Eurasia,1.85856,103,Austronesian
mala1480-1,Unidentified <Semitau?>,Stokhof1986Vol8,p.187,,mala1480,Malayic Dayak,xdy,Papunesia,-2.78384,111.136,Austronesian
mala1481-1,Bantik-Malay,Stokhof1983Vol7.2,pp.300-301,,mala1481,Manado Malay,xmm,Papunesia,1.48099,124.843,Austronesian
mala1481-2,Manado Malay,Paauw2009,p.190,,mala1481,Manado Malay,xmm,Papunesia,1.48099,124.843,Austronesian
mala1481-3,Manadonais,Lasut2008,p.40,,mala1481,Manado Malay,xmm,Papunesia,1.48099,124.843,Austronesian
mala1487-1,Malasanga,Smith1988,p.60,,mala1487,Malasanga,mqz,Papunesia,-5.9401,147.058,Austronesian
mala1487-2,Malasanga: Singorokai village,Smith1988,p.60,,mala1487,Malasanga,mqz,Papunesia,-5.9401,147.058,Austronesian
mala1487-3,Pano-Malasanga,Carter2012,p.59,,mala1487,Malasanga,mqz,Papunesia,-5.9401,147.058,Austronesian
mala1487-4,Pano-Singorokai,Carter2012,p.60,,mala1487,Malasanga,mqz,Papunesia,-5.9401,147.058,Austronesian
mala1487-5,Malasaŋa (Malasaŋa village),Lincoln1976,pp.2-5,,mala1487,Malasanga,mqz,Papunesia,-5.9401,147.058,Austronesian
mala1487-6,Malasaŋa (Siŋorakai village),Lincoln1976,pp.2-5,,mala1487,Malasanga,mqz,Papunesia,-5.9401,147.058,Austronesian
mala1489-1,Malalamai,LeanMadang,p.81,1 CSQ. Village: Malalamai.,mala1489,Malalamai,mmt,Papunesia,-5.77495,146.642,Austronesian
mala1489-2,Malamai (Bonga village),Carter2012,p.60,,mala1489,Malalamai,mmt,Papunesia,-5.77495,146.642,Austronesian
mala1489-3,Malamai (Malamai village),Carter2012,p.60,,mala1489,Malalamai,mmt,Papunesia,-5.77495,146.642,Austronesian
mala1489-4,Malalamai (Boŋa village),Lincoln1976,pp.2-5,,mala1489,Malalamai,mmt,Papunesia,-5.77495,146.642,Austronesian
mala1494-1,Dagoi,Ray1919,p.330,,mala1494,Mala (Papua New Guinea),ped,Papunesia,-4.35889,145.04,Nuclear Trans New Guinea
mala1494-2,Pay,LeanMadang,p.14,SlL Word List (1975). Village: Rurunat.,mala1494,Mala (Papua New Guinea),ped,Papunesia,-4.35889,145.04,Nuclear Trans New Guinea
mala1494-3,Tombenam,Ray1919,p.330,,mala1494,Mala (Papua New Guinea),ped,Papunesia,-4.35889,145.04,Nuclear Trans New Guinea
mala1494-4,Pay,Zgraggen1980NorthernAdelbert,p.92,,mala1494,Mala (Papua New Guinea),ped,Papunesia,-4.35889,145.04,Nuclear Trans New Guinea
mala1495-1,Malas,Zgraggen1980NorthernAdelbert,p.92,,mala1495,Manep,mkr,Papunesia,-4.76685,145.621,Nuclear Trans New Guinea
mala1533-1,Batavia,Maurer2011,pp.34-35,,mala1533,Malacca-Batavia Portuguese Creole,mcm,Eurasia,2.188087,102.262059,Indo-European
mala1533-2,Tugu Schuchardt 1891,Maurer2011,pp.34-35,,mala1533,Malacca-Batavia Portuguese Creole,mcm,Eurasia,2.188087,102.262059,Indo-European
mala1533-3,Tugu 1937 manuscript,Maurer2011,pp.34-35,,mala1533,Malacca-Batavia Portuguese Creole,mcm,Eurasia,2.188087,102.262059,Indo-European
mala1533-4,Tugu Wallace 1978,Maurer2011,pp.34-35,,mala1533,Malacca-Batavia Portuguese Creole,mcm,Eurasia,2.188087,102.262059,Indo-European
mala1534-1,Malaweg,Reid1987,p.6,,mala1534,Malaweg,,Papunesia,17.844833,121.391322,Austronesian
mala1539-1,"Malikolo [exact language unknown, but seems similar to port1285]",Codrington1885,"pp.225, 235, 245",,mala1539,Malakula,,,-16.1281006299147,167.390832297129,Austronesian
male1289-1,Kilenge,Lean1985Vol04,p.94,"Kettenis, IMP data (1977). See also Kettenis (1978).",male1289,Maleu-Kilenge,mgl,Papunesia,-5.61613,148.445,Austronesian
male1289-2,Maleu,Lean1985Vol04,p.97,"2 CSQs. Villages: Gie, Aimaga.",male1289,Maleu-Kilenge,mgl,Papunesia,-5.61613,148.445,Austronesian
male1289-3,kileŋe,Grace1955pdf45,p.5,,male1289,Maleu-Kilenge,mgl,Papunesia,-5.61613,148.445,Austronesian
male1289-4,Maleu,Haywood1980,p.51,,male1289,Maleu-Kilenge,mgl,Papunesia,-5.61613,148.445,Austronesian
male1289-5,Kilenge,Haywood1980,p.51,,male1289,Maleu-Kilenge,mgl,Papunesia,-5.61613,148.445,Austronesian
male1291-1,Burumana,Ray1919,p.329,,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea
male1291-2,Damun,Ray1919,p.329,,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea
male1291-3,Kaliko,Ray1919,p.329,,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea
male1291-4,Koliku,Ray1919,p.329,,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea
male1291-5,Male,Ray1919,p.329,,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea
male1291-6,Male,Zgraggen1980RaiCoast,p.92,,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea
male1291-7,Manikam,Ray1919,p.329,,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea
malo1245-1,Malol,vandenBerg2021,p.20,,malo1245,Malol,mbk,Papunesia,-3.11695,142.244,Austronesian
mama1276-1,Kada Toraja,Stokhof1984Vol7.3,p.67,,mama1276,Mamasa,mqj,Papunesia,-3.0811,119.484,Austronesian
mama1276-2,Toraja (Mamasa dialect),Arnaud1998,pp.863-879 [word list item numbers],,mama1276,Mamasa,mqj,Papunesia,-3.0811,119.484,Austronesian
mama1276-3,Toraja Binuwang,Stokhof1984Vol7.3,p.83,,mama1276,Mamasa,mqj,Papunesia,-3.0811,119.484,Austronesian
mama1277-1,Mamaa,Smith1988,p.87,,mama1277,Mamaa,mhf,Papunesia,-6.35558,146.576,Nuclear Trans New Guinea
mamu1254-1,Mamusu-Kakuna (Aona village),LeanEastNewBritain,p.30,3 CSQs. Village: Aona (Au'una).,mamu1254,Mamusi,kdf,Papunesia,-5.84776,151.033,Austronesian
mamu1254-2,Mamusu-Kakuna (Pokopuna village),LeanEastNewBritain,pp.29-30,1 CSQ. Village: Pokopuna.,mamu1254,Mamusi,kdf,Papunesia,-5.84776,151.033,Austronesian
mamu1254-3,Mamusi (Inft. from village Kinse·na),Grace1955pdf47,p.115,,mamu1254,Mamusi,kdf,Papunesia,-5.84776,151.033,Austronesian
mamu1254-4,Mamusi,Rath1980,p.206,,mamu1254,Mamusi,kdf,Papunesia,-5.84776,151.033,Austronesian
mamu1255-1,Mamuju (Celebes),Stokhof1987Vol11,pp.76-77,,mamu1255,Mamuju,mqx,Papunesia,-2.50762,119.082,Austronesian
mamu1255-2,"Mamuju, Toraja, Galumpang area",Stokhof1984Vol7.3,pp.14-15,,mamu1255,Mamuju,mqx,Papunesia,-2.50762,119.082,Austronesian
mana1295-1,Hansa Vulcan,Ray1919,p.328,,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian
mana1295-2,Manam,Laycock1976,p.416,,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian
mana1295-3,Manam,Ray1919,p.328,,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian
mana1295-4,Manam (from CSQs),LeanMadang,p.4,7 CSQs.,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian
mana1295-5,Manam (from SIL word list),LeanMadang,p.4,SIL Word List (1975).,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian
mana1298-1,Kaiserin Augusta River (3),Ray1919,p.330,,mana1298,Manambu,mle,Papunesia,-4.19082,142.862,Ndu
mana1298-2,Manambu,Laycock1965,pp.173-174,,mana1298,Manambu,mle,Papunesia,-4.19082,142.862,Ndu
mana1298-3,Manambu (from CSQs),LeanEastSepik,p.12,"5 CSQs. Villages: Avatip (3), Malu (2).",mana1298,Manambu,mle,Papunesia,-4.19082,142.862,Ndu
mana1298-4,Manambu (Yau'umbak village),LeanEastSepik,p.12,SIL (1976). Village: Yau'umbak,mana1298,Manambu,mle,Papunesia,-4.19082,142.862,Ndu
mand1440-1,Tabar,Lean1985Vol01,p.34,"1 CSQ, 1 IMP. Village: Tiripats.",mand1440,Mandara,tbf,Papunesia,-2.7828,151.956,Austronesian
mand1442-1,"Majene, Mandar",Stokhof1985Vol7.4,p.196,,mand1442,Mandar,mdr,Papunesia,-3.34717,119.068,Austronesian
mand1442-2,Mandar,Stokhof1985Vol7.4,p.231,,mand1442,Mandar,mdr,Papunesia,-3.34717,119.068,Austronesian
mand1442-3,Mandar,Arnaud1998,pp.863-879 [word list item numbers],,mand1442,Mandar,mdr,Papunesia,-3.34717,119.068,Austronesian
mand1442-4,Toraja Balanipa,Stokhof1984Vol7.3,p.50,,mand1442,Mandar,mdr,Papunesia,-3.34717,119.068,Austronesian
mand1443-1,Mander,Smits1994,pp.211-216,,mand1443,Mander,mqr,Papunesia,-2.29479,138.751,Tor-Orya
mand1444-1,Digul Mandobo,Stokhof1982Vol5.1,p.147,,mand1444,Mandobo Atas,aax,Papunesia,-5.69357,140.624,Nuclear Trans New Guinea
mand1444-2,Mandobo (from Drabbe),Galis1960,p.137,,mand1444,Mandobo Atas,aax,Papunesia,-5.69357,140.624,Nuclear Trans New Guinea
mand1444-3,Wambon,Healey1970,pp.1041-1046,,mand1444,Mandobo Atas,aax,Papunesia,-5.69357,140.624,Nuclear Trans New Guinea
mand1445-1,"Kaeti, Kwem",Healey1970,pp.1041-1046,,mand1445,Mandobo Bawah,bwp,Papunesia,-6.37255,140.451,Nuclear Trans New Guinea
mand1445-2,Mandobo,Galis1960,p.148,,mand1445,Mandobo Bawah,bwp,Papunesia,-6.37255,140.451,Nuclear Trans New Guinea
mand1445-3,Mandobo/Kaisah,Lebold2013,p.43,,mand1445,Mandobo Bawah,bwp,Papunesia,-6.37255,140.451,Nuclear Trans New Guinea
mane1266-1,Manam (Manem),Laycock1971D18,p.2502,,mane1266,Manem,jet,Papunesia,-2.99145,141.02,Border
mane1266-2,Tami-groep Jetí,Galis1955,p.164,,mane1266,Manem,jet,Papunesia,-2.99145,141.02,Border
mane1266-3,Tami-groep Skofro,Galis1955,p.163,,mane1266,Manem,jet,Papunesia,-2.99145,141.02,Border
mang1401-1,Mangarevan - Mangareva,Charpentier2015,pp.1825-1843,,mang1401,Mangareva,mrv,Papunesia,-23.1095,-134.97,Austronesian
mang1403-1,Lumurioŋ (aenbul [Kembul on map]),Grace1955pdfSpirax,p.10 [of pdf],,mang1403,Mangseng,mbh,Papunesia,-5.89752,150.68,Austronesian
mang1403-2,Mangsing,Johnston1980,p.125,,mang1403,Mangseng,mbh,Papunesia,-5.89752,150.68,Austronesian
mang1403-3,Mangseng - Lavege and Melei villages,Spencer2013,pp.80-81,,mang1403,Mangseng,mbh,Papunesia,-5.89752,150.68,Austronesian
mang1404-1,Manga,Smith1988,p.72,,mang1404,Mangga Buang,mmo,Papunesia,-6.99891,146.685,Austronesian
mang1404-2,Manga Buang (from CSQs),LeanMorobe,p.47,"4 CSQs. Villages: Manga (2), Kwasang, Bayematu.",mang1404,Mangga Buang,mmo,Papunesia,-6.99891,146.685,Austronesian
mang1404-3,Manga Buang (from IMP/SIL),LeanMorobe,p.47,IMP/SIL Questionnaire (1978).,mang1404,Mangga Buang,mmo,Papunesia,-6.99891,146.685,Austronesian
mani1235-1,Manikion,Ray1912,pp.340-341,,mani1235,Sougb,mnx,Papunesia,-1.49611,133.95,East Bird's Head
mani1235-2,Manikion,Galis1955,p.138,,mani1235,Sougb,mnx,Papunesia,-1.49611,133.95,East Bird's Head
mans1260-1,Mansim,Galis1955,p.139,,mans1260,Mansim,,Papunesia,-0.915054,134.011116,Hatam-Mansim
manu1258-1,Manusela (Kowa) Seram,Stokhof1981Vol3.1,pp.190-191,,manu1258,Manusela,wha,Papunesia,-3.1109,129.429,Austronesian
manu1258-2,Manusela Keram,Stokhof1981Vol3.1,pp.198-199,,manu1258,Manusela,wha,Papunesia,-3.1109,129.429,Austronesian
maor1246-1,Maori,Codrington1885,"pp.227, 237, 246, 248-249",,maor1246,Maori,mri,Papunesia,-38.2881,176.541,Austronesian
mapa1244-1,Mebu,LeanMadang,p.80,1 CSQ. Village: Mebu.,mapa1244,Ma (Papua New Guinea),mjn,Papunesia,-5.73869,146.364,Nuclear Trans New Guinea
mape1249-1,Mape,Smith1988,p.79,,mape1249,Mape,mlh,Papunesia,-6.59318,147.682,Nuclear Trans New Guinea
mape1249-2,Mape (Gaunlabu village),LeanMorobe,pp.90-91,1 CSQ. Village: Gaunlabu.,mape1249,Mape,mlh,Papunesia,-6.59318,147.682,Nuclear Trans New Guinea
mape1249-3,Mape (Sokaneng village),LeanMorobe,p.90,SIL Word List (1975). Village: Sokaneng.,mape1249,Mape,mlh,Papunesia,-6.59318,147.682,Nuclear Trans New Guinea
mapi1250-1,Mapia,Galis1955,p.138,,mapi1250,Mapia,mpy,Papunesia,0.908889,134.304722,Austronesian
mapi1250-2,Mapia (Irian Jaya),Stokhof1987Vol11,p.259,,mapi1250,Mapia,mpy,Papunesia,0.908889,134.304722,Austronesian
mapo1242-1,Mapos,Smith1988,p.72,,mapo1242,Mapos Buang,bzh,Papunesia,-6.86672,146.774,Austronesian
mapo1242-2,Mapos Buang (from CSQs),LeanMorobe,p.46,4 CSQs.,mapo1242,Mapos Buang,bzh,Papunesia,-6.86672,146.774,Austronesian
mapo1242-3,Mapos Buang (from IMP/SIL),LeanMorobe,p.45,IMP/SIL questionnaire (1978).,mapo1242,Mapos Buang,bzh,Papunesia,-6.86672,146.774,Austronesian
mapo1242-4,Mapos Buang,Hooley1970,pp.170-171,,mapo1242,Mapos Buang,bzh,Papunesia,-6.86672,146.774,Austronesian
mara1397-1,Natabui,Galis1960,p.142,,mara1397,Marau,mvr,Papunesia,-1.66738,135.797,Austronesian
mare1261-1,Maremgi,Galis1955,p.161,,mare1261,Maremgi,mrx,Papunesia,-2.31915,139.673,Tor-Orya
mari1428-1,Ham,LeanMadang,p.41,SIL Word List (1975). Village: Mair.,mari1428,Marik,dad,Papunesia,-5.349,145.59,Austronesian
mari1428-2,Ham (Ato village),Lincoln1976,pp.2-5,,mari1428,Marik,dad,Papunesia,-5.349,145.59,Austronesian
mari1429-1,Mari,LeanMadang,p.72,SIL Word List (1968). Village: Sankian.,mari1429,Mari (Madang Province),hob,Papunesia,-5.97399,145.828,Austronesian
mari1429-2,Mari (Sankian Village),AnonymousRamuA,"pp.2, 6",,mari1429,Mari (Madang Province),hob,Papunesia,-5.97399,145.828,Austronesian
mari1435-1,Maring,Woodward,pp.22-23,,mari1435,Maring,mbw,Papunesia,-5.44015,144.642,Nuclear Trans New Guinea
mari1435-2,Maring (from IMP/SIL),LeanWesternHighlands,p.8,IMP/SIL Questionnaire (1978).,mari1435,Maring,mbw,Papunesia,-5.44015,144.642,Nuclear Trans New Guinea
mari1435-3,Maring (Kompiai village),LeanWesternHighlands,p.8,"SIL Word List (1975), Kompiai village.",mari1435,Maring,mbw,Papunesia,-5.44015,144.642,Nuclear Trans New Guinea
mari1438-1,Gebi,Ray1938EasternPapua,p.183,,mari1438,Maria (Papua New Guinea),mds,Papunesia,-9.92982,148.303,Manubaran
mari1438-2,Orai iu,Ray1938EasternPapua,p.183,,mari1438,Maria (Papua New Guinea),mds,Papunesia,-9.92982,148.303,Manubaran
marq1246-1,Marquesas,Codrington1885,p.227,,marq1246,Marquesan,,,-8.95419687299994,-139.616769986,Austronesian
masa1307-1,"Masadiit (Balatok), Kilong-olaw (Boliney, Abra)",Walton2003Balatok,pp.3-7,,masa1307,Masadiit Itneg,tis,Papunesia,17.4501,120.829,Austronesian
masa1307-2,"Masadiit, Boliney, Abra",Walton2003Boliney,pp.3-7,,masa1307,Masadiit Itneg,tis,Papunesia,17.4501,120.829,Austronesian
masa1307-3,"Masadiit, Lamao, Bucloc",Walton2003Lamao,pp.3-7,,masa1307,Masadiit Itneg,tis,Papunesia,17.4501,120.829,Austronesian
masa1307-4,"Masadiit, Sallapadan",Walton2003Sallapadan,pp.3-7,,masa1307,Masadiit Itneg,tis,Papunesia,17.4501,120.829,Austronesian
masb1237-1,Bacon (Bicolano),Dimaano1970,pp.3-7,,masb1237,Masbate Sorsogon,bks,Papunesia,12.8438,124.002,Austronesian
masi1265-1,Masimasi,Ray1912,pp.340-341,,masi1265,Masimasi,ism,Papunesia,-2.00717,139.04,Austronesian
masi1265-2,Masimasi,Grace1955pdf49,p.89,,masi1265,Masimasi,ism,Papunesia,-2.00717,139.04,Austronesian
masi1266-1,Bonfia Seram,Stokhof1982Vol3.3,pp.26-27,,masi1266,Masiwang,bnf,Papunesia,-3.29547,130.601,Austronesian
masi1266-2,Masiwang,Collins1986,"pp.127-128, 130",,masi1266,Masiwang,bnf,Papunesia,-3.29547,130.601,Austronesian
masi1268-1,Malgaches (Sakalava dialect),Dahl1968,p.14,,masi1268,Masikoro Malagasy,msh,Africa,-22.5582,43.8156,Austronesian
mass1263-1,Massep (Massep village),Hurd1979,p.3,,mass1263,Massep,mvs,Papunesia,-1.74679,138.294,Massep
matb1237-1,Matbat,Remijsen2001,"pp.140, 145",,matb1237,Matbat,xmt,Papunesia,-1.8801,130.075,Austronesian
matb1237-2,Bahasa Tanah (Misool),Grace1956pdf32,p.3 [of pdf],,matb1237,Matbat,xmt,Papunesia,-1.8801,130.075,Austronesian
matb1237-3,Matbat - Misool (K. Tomolol),Grace1956pdf36,p.5 [of pdf],,matb1237,Matbat,xmt,Papunesia,-1.8801,130.075,Austronesian
mate1260-1,Matepi,LeanMadang,p.40,"‘Matepi Village, (Guntabak Tribe)’, from the New Guinea Report for 1924-1925 compiled by the district officer at Madang, D. Waugh.",mate1260,Matepi,mqe,Papunesia,-5.13857,145.617,Nuclear Trans New Guinea
mate1260-2,Matepi,Zgraggen1980Mabuso,p.92,,mate1260,Matepi,mqe,Papunesia,-5.13857,145.617,Nuclear Trans New Guinea
mato1252-1,Mato,Carter2012,p.60,,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian
mato1252-2,Nengaya,Smith1988,p.61,,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian
mato1252-3,Nengaya: another informant,Smith1988,p.61,,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian
mato1252-4,Nengaya: Lincoln’s data,Smith1988,pp.61-62,,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian
mato1252-5,Nenaya (Nenaya village),Lincoln1976,pp.2-5,,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian
matu1261-1,Matukar (Melan.),Kasprus1942,pp.746-747,,matu1261,Matukar,mjk,Papunesia,-4.9078,145.779,Austronesian
mauw1238-1,Ulingan (from CSQs),LeanMadang,p.16,"2 CSQs. Villages: Susuri, Aminten.",mauw1238,Mauwake,mhl,Papunesia,-4.52416,145.394,Nuclear Trans New Guinea
mauw1238-2,Ulingan (Moro village),LeanMadang,p.16,SIL Word List (1980). Village: Moro.,mauw1238,Mauwake,mhl,Papunesia,-4.52416,145.394,Nuclear Trans New Guinea
mauw1238-3,Ulingan,Zgraggen1980NorthernAdelbert,p.92,,mauw1238,Mauwake,mhl,Papunesia,-4.52416,145.394,Nuclear Trans New Guinea
mawa1266-1,Mawak,Zgraggen1980NorthernAdelbert,p.92,,mawa1266,Mawak,mjj,Papunesia,-4.61817,145.283,Nuclear Trans New Guinea
mawa1267-1,Mawan,Zgraggen1980Mabuso,p.92,,mawa1267,Mawan,mcz,Papunesia,-5.2219,145.589,Nuclear Trans New Guinea
mawe1251-1,Mawes,Galis1955,p.143,,mawe1251,Mawes,mgk,Papunesia,-2.36944,139.752,Mawes
maya1282-1,Butleh (Fiawat),Remijsen2001,"pp.140, 145",,maya1282,Misool-Salawati Ma'ya,slz,Papunesia,-1.22329,130.909,Austronesian
maya1282-2,Misool Ma'ya,Remijsen2001,"pp.140, 145",,maya1282,Misool-Salawati Ma'ya,slz,Papunesia,-1.22329,130.909,Austronesian
maya1282-3,Salawati Ma'ya,Remijsen2001,"pp.140, 145",,maya1282,Misool-Salawati Ma'ya,slz,Papunesia,-1.22329,130.909,Austronesian
maya1282-4,"Salawati, Misól, Waigeo, Batanta",Galis1955,p.137,,maya1282,Misool-Salawati Ma'ya,slz,Papunesia,-1.22329,130.909,Austronesian
maya1282-5,Sailolof,Grace1956pdf35,p.2 [of pdf],,maya1282,Misool-Salawati Ma'ya,slz,Papunesia,-1.22329,130.909,Austronesian
mbul1263-1,Iangla-Rook Island,Chinnery1928,pp.99-100,,mbul1263,Mbula,mna,Papunesia,-5.66965,148.041,Austronesian
mbul1263-2,Mangap,LeanMorobe,p.4,1 CSQ. Village: Yangla.,mbul1263,Mbula,mna,Papunesia,-5.66965,148.041,Austronesian
mbul1263-3,Mangap,Smith1988,pp.60-61,,mbul1263,Mbula,mna,Papunesia,-5.66965,148.041,Austronesian
meak1234-1,Meakambut,Laycock1971D35,"pp.5284, 5306",,meak1234,Meakambut,,Papunesia,-4.833,143.783,Arafundi
mede1237-1,Medebur,Laycock1976,p.416,,mede1237,Medebur,mjm,Papunesia,-4.49918,145.425,Austronesian
mede1237-2,Medebur (from CSQ),LeanMadang,pp.17-18,1 CSQ. Village: Medebur.,mede1237,Medebur,mjm,Papunesia,-4.49918,145.425,Austronesian
mede1237-3,Medebur (from SIL word list),LeanMadang,p.17,SIL Word List (1974). Village: Medebur.,mede1237,Medebur,mjm,Papunesia,-4.49918,145.425,Austronesian
mehe1243-1,Mehek,LeanSandaun,p.28,SIL Word List (1980). Village: Nuku.,mehe1243,Mehek,nux,Papunesia,-3.70927,142.498,Sepik
mehe1243-2,Mehek,Laycock1967C10,p.11,,mehe1243,Mehek,nux,Papunesia,-3.70927,142.498,Sepik
meke1243-1,Mekeo,Lean1986Vol07,p.18,"12 CSQs. Villages: Rarai, Iesubaibua, Veifa'a, Inauaia (3), Eboa, Inaui (4), Beipa'a.",meke1243,Mekeo,mek,Papunesia,-8.23853,146.586,Austronesian
mekm1240-1,Mekmek,Laycock1971D22,p.3152,,mekm1240,Mekmek,mvk,Papunesia,-4.47017,143.75,Yuat
mekw1241-1,Nimboran-groep Demenggong,Galis1955,p.161,,mekw1241,Mekwei,msf,Papunesia,-2.52264,140.326,Nimboranic
mekw1241-2,Nimboran-groep Munggé,Galis1955,p.161,,mekw1241,Mekwei,msf,Papunesia,-2.52264,140.326,Nimboranic
melp1238-1,Hagen (Melpa dialect),Lean1986Vol09,p.41,"IMP material (unpublished, 1978).",melp1238,Melpa,med,Papunesia,-5.62644,144.34,Nuclear Trans New Guinea
melp1238-2,Melpa,Strauss,pp.19-20,,melp1238,Melpa,med,Papunesia,-5.62644,144.34,Nuclear Trans New Guinea
mend1268-1,Mende,Laycock1967C11,p.34,,mend1268,Mende (Papua New Guinea),sim,Papunesia,-3.67233,142.683,Sepik
meng1267-1,Mengen,Lean1985Vol04,p.39,"4 CSQs, 1 IMP. Villages: Malo, Gaive, Malakur, Salel, (Sampun).",meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian
meng1267-2,Mengen (from SIL word list),Lean1985Vol04,p.39,"D. Rath, SIL Word List, 1979.",meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian
meng1267-3,Mengen (inland Pomio region),LeanEastNewBritain,pp.28-29,2 CSQs. Inland Pomio region (Bush Mengen dialect?),meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian
meng1267-4,mɛŋɛn,Grace1955pdf42,p.8,,meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian
meng1267-5,Mengen No. 1,Rath1980,p.206,,meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian
meng1267-6,O Mengen,Parkinson1907,p.780,,meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian
ment1249-1,"Mentawai, Pagai and Sipora",Stokhof1987Vol10.3,p.184,,ment1249,Mentawai,mwv,Papunesia,-1.41092,98.9401,Austronesian
ment1249-2,"Mentawai, southern dialect, called Ngangan Sakalagan",Stokhof1987Vol10.3,pp.166-167,,ment1249,Mentawai,mwv,Papunesia,-1.41092,98.9401,Austronesian
meny1245-1,Menya,Smith1988,p.101,,meny1245,Menya,mcr,Papunesia,-7.17425,146.071,Angan
meny1245-2,Menya (Akwanje village),LeanMorobe,p.64,SIL Word List (1980). Village: Akwanje.,meny1245,Menya,mcr,Papunesia,-7.17425,146.071,Angan
meny1245-3,Menya (Menya village),LeanMorobe,p.64,1 CSQ. Village: Menya.,meny1245,Menya,mcr,Papunesia,-7.17425,146.071,Angan
meos1237-1,Wár,Galis1955,p.139,,meos1237,Meoswar,mvx,Papunesia,-2.07828,134.378,Austronesian
mera1242-1,Melamela,Lean1985Vol04,p.46,"6 CSQs. Villages: Ulamona, Ubili.",mera1242,Meramera,mxm,Papunesia,-4.97468,151.528,Austronesian
mera1242-2,Meramera,Johnston1980,p.118,,mera1242,Meramera,mxm,Papunesia,-4.97468,151.528,Austronesian
meri1244-1,Miriam,Ray1907,pp.86-87,,meri1244,Meriam,ulk,Papunesia,-9.59575,143.773,Eastern Trans-Fly
meri1244-2,Miriam (Jimmy Rice’s counting),Ray1907,pp.86-87,,meri1244,Meriam,ulk,Papunesia,-9.59575,143.773,Eastern Trans-Fly
meri1244-3,Erub,Codrington1885,p.222,,meri1244,Meriam,ulk,Papunesia,-9.59575,143.773,Eastern Trans-Fly
merl1237-1,"Star Island, Merlav",Codrington1885,"pp.233, 235, 366",,merl1237,Merlav,mrm,Papunesia,-14.450679,168.053527,Austronesian
merl1237-2,"Vanua Lava, Mosina (Mosin)",Codrington1885,"pp.235, 354",,merl1237,Merlav,mrm,Papunesia,-14.450679,168.053527,Austronesian
mese1244-1,Mesem,Smith1988,p.82,,mese1244,Mese,mci,Papunesia,-6.56072,147.137,Nuclear Trans New Guinea
meya1236-1,Méjàch,Galis1955,p.139,,meya1236,Meyah,mej,Papunesia,-1.18016,133.618,East Bird's Head
mian1254-1,Moándo (inland dialect: Kúkubar village),Tranel1952,p.469,,mian1254,Miani,pla,Papunesia,-4.42116,145.276,Nuclear Trans New Guinea
mian1254-2,Tani,Zgraggen1980NorthernAdelbert,p.92,,mian1254,Miani,pla,Papunesia,-4.42116,145.276,Nuclear Trans New Guinea
midd1327-1,Silisili,Smith1988,p.66,,midd1327,Middle Watut,mpl,Papunesia,-6.88249,146.399126,Austronesian
midd1327-2,Watut (Bentseŋ),Fischer1963,pp.224-225,,midd1327,Middle Watut,mpl,Papunesia,-6.88249,146.399126,Austronesian
midg1235-1,Dugum,Heider1970,p.170,,midg1235,Mid Grand Valley Dani,dnt,Papunesia,-4.06322,138.945,Nuclear Trans New Guinea
miga1241-1,Migabac,LeanMorobe,p.27,SIL Word List (1975). Village: Walingai.,miga1241,Migabac,mpp,Papunesia,-6.33237,147.713,Nuclear Trans New Guinea
miga1241-2,Migabac,Smith1988,pp.79-80,,miga1241,Migabac,mpp,Papunesia,-6.33237,147.713,Nuclear Trans New Guinea
mina1268-1,"Malay, Mudih, Sibolga area",Stokhof1987Vol10.1,p.58,,mina1268,Minangkabau,min,Papunesia,-0.896,100.44,Austronesian
